Time,value,signal
2026-01-22 02:15:16.340426+00:00,40946,accx
2026-01-22 02:15:17.340426+00:00,40947,accx
2026-01-22 02:15:18.340426+00:00,40948,accx
2026-01-22 02:15:19.340426+00:00,40949,accx
2026-01-22 02:15:20.340426+00:00,40950,accx
2026-01-22 02:15:21.340426+00:00,40951,accx
2026-01-22 02:15:22.340426+00:00,40952,accx
2026-01-22 02:15:23.340426+00:00,40953,accx
2026-01-22 02:15:24.340426+00:00,40954,accx
2026-01-22 02:15:25.340426+00:00,40955,accx
2026-01-22 02:15:26.340426+00:00,40956,accx
2026-01-22 02:15:27.340426+00:00,40957,accx
2026-01-22 02:15:28.340426+00:00,40958,accx
2026-01-22 02:15:29.340426+00:00,40959,accx
2026-01-22 02:15:30.340426+00:00,40960,accx
2026-01-22 02:15:31.340426+00:00,40961,accx
2026-01-22 02:15:32.340426+00:00,40962,accx
2026-01-22 02:15:33.340426+00:00,40963,accx
2026-01-22 02:15:34.340426+00:00,40964,accx
2026-01-22 02:15:35.340426+00:00,40965,accx
2026-01-22 02:15:36.340426+00:00,40966,accx
2026-01-22 02:15:37.340426+00:00,40967,accx
2026-01-22 02:15:38.340426+00:00,40968,accx
2026-01-22 02:15:39.340426+00:00,40969,accx
2026-01-22 02:15:40.340426+00:00,40970,accx
2026-01-22 02:15:41.340426+00:00,40971,accx
2026-01-22 02:15:42.340426+00:00,40972,accx
2026-01-22 02:15:43.340426+00:00,40973,accx
2026-01-22 02:15:44.340426+00:00,40974,accx
2026-01-22 02:15:45.340426+00:00,40975,accx
2026-01-22 02:15:46.340426+00:00,40976,accx
2026-01-22 02:15:47.340426+00:00,40977,accx
2026-01-22 02:15:48.340426+00:00,40978,accx
2026-01-22 02:15:49.340426+00:00,40979,accx
2026-01-22 02:15:50.340426+00:00,40980,accx
2026-01-22 02:15:51.340426+00:00,40981,accx
2026-01-22 02:15:52.340426+00:00,40982,accx
2026-01-22 02:15:53.340426+00:00,40983,accx
2026-01-22 02:15:54.340426+00:00,40984,accx
2026-01-22 02:15:55.340426+00:00,40985,accx
2026-01-22 02:15:56.340426+00:00,40986,accx
2026-01-22 02:15:57.340426+00:00,40987,accx
2026-01-22 02:15:58.340426+00:00,40988,accx
2026-01-22 02:15:59.340426+00:00,40989,accx
2026-01-22 02:16:00.340426+00:00,40990,accx
2026-01-22 02:16:01.340426+00:00,40991,accx
2026-01-22 02:16:02.340426+00:00,40992,accx
2026-01-22 02:16:03.340426+00:00,40993,accx
2026-01-22 02:16:04.340426+00:00,40994,accx
2026-01-22 02:16:05.340426+00:00,40995,accx
2026-01-22 02:16:06.340426+00:00,40996,accx
2026-01-22 02:16:07.340426+00:00,40997,accx
2026-01-22 02:16:08.340426+00:00,40998,accx
2026-01-22 02:16:09.340426+00:00,40999,accx
2026-01-22 02:16:10.340426+00:00,41000,accx
2026-01-22 02:16:11.340426+00:00,41001,accx
2026-01-22 02:16:12.340426+00:00,41002,accx
2026-01-22 02:16:13.340426+00:00,41003,accx
2026-01-22 02:16:14.340426+00:00,41004,accx
2026-01-22 02:16:15.340426+00:00,41005,accx
2026-01-22 02:16:16.340426+00:00,41006,accx
2026-01-22 02:16:17.340426+00:00,41007,accx
2026-01-22 02:16:18.340426+00:00,41008,accx
2026-01-22 02:16:19.340426+00:00,41009,accx
2026-01-22 02:16:20.340426+00:00,41010,accx
2026-01-22 02:16:21.340426+00:00,41011,accx
2026-01-22 02:16:22.340426+00:00,41012,accx
2026-01-22 02:16:23.340426+00:00,41013,accx
2026-01-22 02:16:24.340426+00:00,41014,accx
2026-01-22 02:16:25.340426+00:00,41015,accx
2026-01-22 02:16:26.340426+00:00,41016,accx
2026-01-22 02:16:27.340426+00:00,41017,accx
2026-01-22 02:16:28.340426+00:00,41018,accx
2026-01-22 02:16:29.340426+00:00,41019,accx
2026-01-22 02:16:30.340426+00:00,41020,accx
2026-01-22 02:16:31.340426+00:00,41021,accx
2026-01-22 02:16:32.340426+00:00,41022,accx
2026-01-22 02:16:33.340426+00:00,41023,accx
2026-01-22 02:16:34.340426+00:00,41024,accx
2026-01-22 02:16:35.340426+00:00,41025,accx
2026-01-22 02:16:36.340426+00:00,41026,accx
2026-01-22 02:16:37.340426+00:00,41027,accx
2026-01-22 02:16:38.340426+00:00,41028,accx
2026-01-22 02:16:39.340426+00:00,41029,accx
2026-01-22 02:16:40.340426+00:00,41030,accx
2026-01-22 02:16:41.340426+00:00,41031,accx
2026-01-22 02:16:42.340426+00:00,41032,accx
2026-01-22 02:16:43.340426+00:00,41033,accx
2026-01-22 02:16:44.340426+00:00,41034,accx
2026-01-22 02:16:45.340426+00:00,41035,accx
2026-01-22 02:16:46.340426+00:00,41036,accx
2026-01-22 02:16:47.340426+00:00,41037,accx
2026-01-22 02:16:48.340426+00:00,41038,accx
2026-01-22 02:16:49.340426+00:00,41039,accx
2026-01-22 02:16:50.340426+00:00,41040,accx
2026-01-22 02:16:51.340426+00:00,41041,accx
2026-01-22 02:16:52.340426+00:00,41042,accx
2026-01-22 02:16:53.340426+00:00,41043,accx
2026-01-22 02:16:54.340426+00:00,41044,accx
2026-01-22 02:16:55.340426+00:00,41045,accx
2026-01-22 02:16:56.340426+00:00,41046,accx
2026-01-22 02:16:57.340426+00:00,41047,accx
2026-01-22 02:16:58.340426+00:00,41048,accx
2026-01-22 02:16:59.340426+00:00,41049,accx
2026-01-22 02:17:00.340426+00:00,41050,accx
2026-01-22 02:17:01.340426+00:00,41051,accx
2026-01-22 02:17:02.340426+00:00,41052,accx
2026-01-22 02:17:03.340426+00:00,41053,accx
2026-01-22 02:17:04.340426+00:00,41054,accx
2026-01-22 02:17:05.340426+00:00,41055,accx
2026-01-22 02:17:06.340426+00:00,41056,accx
2026-01-22 02:17:07.340426+00:00,41057,accx
2026-01-22 02:17:08.340426+00:00,41058,accx
2026-01-22 02:17:09.340426+00:00,41059,accx
2026-01-22 02:17:10.340426+00:00,41060,accx
2026-01-22 02:17:11.340426+00:00,41061,accx
2026-01-22 02:17:12.340426+00:00,41062,accx
2026-01-22 02:17:13.340426+00:00,41063,accx
2026-01-22 02:17:14.340426+00:00,41064,accx
2026-01-22 02:17:15.340426+00:00,41065,accx
2026-01-22 02:17:16.340426+00:00,41066,accx
2026-01-22 02:17:17.340426+00:00,41067,accx
2026-01-22 02:17:18.340426+00:00,41068,accx
2026-01-22 02:17:19.340426+00:00,41069,accx
2026-01-22 02:17:20.340426+00:00,41070,accx
2026-01-22 02:17:21.340426+00:00,41071,accx
2026-01-22 02:17:22.340426+00:00,41072,accx
2026-01-22 02:17:23.340426+00:00,41073,accx
2026-01-22 02:17:24.340426+00:00,41074,accx
2026-01-22 02:17:25.340426+00:00,41075,accx
2026-01-22 02:17:26.340426+00:00,41076,accx
2026-01-22 02:17:27.340426+00:00,41077,accx
2026-01-22 02:17:28.340426+00:00,41078,accx
2026-01-22 02:17:29.340426+00:00,41079,accx
2026-01-22 02:17:30.340426+00:00,41080,accx
2026-01-22 02:17:31.340426+00:00,41081,accx
2026-01-22 02:17:32.340426+00:00,41082,accx
2026-01-22 02:17:33.340426+00:00,41083,accx
2026-01-22 02:17:34.340426+00:00,41084,accx
2026-01-22 02:17:35.340426+00:00,41085,accx
2026-01-22 02:17:36.340426+00:00,41086,accx
2026-01-22 02:17:37.340426+00:00,41087,accx
2026-01-22 02:17:38.340426+00:00,41088,accx
2026-01-22 02:17:39.340426+00:00,41089,accx
2026-01-22 02:17:40.340426+00:00,41090,accx
2026-01-22 02:17:41.340426+00:00,41091,accx
2026-01-22 02:17:42.340426+00:00,41092,accx
2026-01-22 02:17:43.340426+00:00,41093,accx
2026-01-22 02:17:44.340426+00:00,41094,accx
2026-01-22 02:17:45.340426+00:00,41095,accx
2026-01-22 02:17:46.340426+00:00,41096,accx
2026-01-22 02:17:47.340426+00:00,41097,accx
2026-01-22 02:17:48.340426+00:00,41098,accx
2026-01-22 02:17:49.340426+00:00,41099,accx
2026-01-22 02:17:50.340426+00:00,41100,accx
2026-01-22 02:17:51.340426+00:00,41101,accx
2026-01-22 02:17:52.340426+00:00,41102,accx
2026-01-22 02:17:53.340426+00:00,41103,accx
2026-01-22 02:17:54.340426+00:00,41104,accx
2026-01-22 02:17:55.340426+00:00,41105,accx
2026-01-22 02:17:56.340426+00:00,41106,accx
2026-01-22 02:17:57.340426+00:00,41107,accx
2026-01-22 02:17:58.340426+00:00,41108,accx
2026-01-22 02:17:59.340426+00:00,41109,accx
2026-01-22 02:18:00.340426+00:00,41110,accx
2026-01-22 02:18:01.340426+00:00,41111,accx
2026-01-22 02:18:02.340426+00:00,41112,accx
2026-01-22 02:18:03.340426+00:00,41113,accx
2026-01-22 02:18:04.340426+00:00,41114,accx
2026-01-22 02:18:05.340426+00:00,41115,accx
2026-01-22 02:18:06.340426+00:00,41116,accx
2026-01-22 02:18:07.340426+00:00,41117,accx
2026-01-22 02:18:08.340426+00:00,41118,accx
2026-01-22 02:18:09.340426+00:00,41119,accx
2026-01-22 02:18:10.340426+00:00,41120,accx
2026-01-22 02:18:11.340426+00:00,41121,accx
2026-01-22 02:18:12.340426+00:00,41122,accx
2026-01-22 02:18:13.340426+00:00,41123,accx
2026-01-22 02:18:14.340426+00:00,41124,accx
2026-01-22 02:18:15.340426+00:00,41125,accx
2026-01-22 02:18:16.340426+00:00,41126,accx
2026-01-22 02:18:17.340426+00:00,41127,accx
2026-01-22 02:18:18.340426+00:00,41128,accx
2026-01-22 02:18:19.340426+00:00,41129,accx
2026-01-22 02:18:20.340426+00:00,41130,accx
2026-01-22 02:18:21.340426+00:00,41131,accx
2026-01-22 02:18:22.340426+00:00,41132,accx
2026-01-22 02:18:23.340426+00:00,41133,accx
2026-01-22 02:18:24.340426+00:00,41134,accx
2026-01-22 02:18:25.340426+00:00,41135,accx
2026-01-22 02:18:26.340426+00:00,41136,accx
2026-01-22 02:18:27.340426+00:00,41137,accx
2026-01-22 02:18:28.340426+00:00,41138,accx
2026-01-22 02:18:29.340426+00:00,41139,accx
2026-01-22 02:18:30.340426+00:00,41140,accx
2026-01-22 02:18:31.340426+00:00,41141,accx
2026-01-22 02:18:32.340426+00:00,41142,accx
2026-01-22 02:18:33.340426+00:00,41143,accx
2026-01-22 02:18:34.340426+00:00,41144,accx
2026-01-22 02:18:35.340426+00:00,41145,accx
2026-01-22 02:18:36.340426+00:00,41146,accx
2026-01-22 02:18:37.340426+00:00,41147,accx
2026-01-22 02:18:38.340426+00:00,41148,accx
2026-01-22 02:18:39.340426+00:00,41149,accx
2026-01-22 02:18:40.340426+00:00,41150,accx
2026-01-22 02:18:41.340426+00:00,41151,accx
2026-01-22 02:18:42.340426+00:00,41152,accx
2026-01-22 02:18:43.340426+00:00,41153,accx
2026-01-22 02:18:44.340426+00:00,41154,accx
2026-01-22 02:18:45.340426+00:00,41155,accx
2026-01-22 02:18:46.340426+00:00,41156,accx
2026-01-22 02:18:47.340426+00:00,41157,accx
2026-01-22 02:18:48.340426+00:00,41158,accx
2026-01-22 02:18:49.340426+00:00,41159,accx
2026-01-22 02:18:50.340426+00:00,41160,accx
2026-01-22 02:18:51.340426+00:00,41161,accx
2026-01-22 02:18:52.340426+00:00,41162,accx
2026-01-22 02:18:53.340426+00:00,41163,accx
2026-01-22 02:18:54.340426+00:00,41164,accx
2026-01-22 02:18:55.340426+00:00,41165,accx
2026-01-22 02:18:56.340426+00:00,41166,accx
2026-01-22 02:18:57.340426+00:00,41167,accx
2026-01-22 02:18:58.340426+00:00,41168,accx
2026-01-22 02:18:59.340426+00:00,41169,accx
2026-01-22 02:19:00.340426+00:00,41170,accx
2026-01-22 02:19:01.340426+00:00,41171,accx
2026-01-22 02:19:02.340426+00:00,41172,accx
2026-01-22 02:19:03.340426+00:00,41173,accx
2026-01-22 02:19:04.340426+00:00,41174,accx
2026-01-22 02:19:05.340426+00:00,41175,accx
2026-01-22 02:19:06.340426+00:00,41176,accx
2026-01-22 02:19:07.340426+00:00,41177,accx
2026-01-22 02:19:08.340426+00:00,41178,accx
2026-01-22 02:19:09.340426+00:00,41179,accx
2026-01-22 02:19:10.340426+00:00,41180,accx
2026-01-22 02:19:11.340426+00:00,41181,accx
2026-01-22 02:19:12.340426+00:00,41182,accx
2026-01-22 02:19:13.340426+00:00,41183,accx
2026-01-22 02:19:14.340426+00:00,41184,accx
2026-01-22 02:19:15.340426+00:00,41185,accx
2026-01-22 02:19:16.340426+00:00,41186,accx
2026-01-22 02:19:17.340426+00:00,41187,accx
2026-01-22 02:19:18.340426+00:00,41188,accx
2026-01-22 02:19:19.340426+00:00,41189,accx
2026-01-22 02:19:20.340426+00:00,41190,accx
2026-01-22 02:19:21.340426+00:00,41191,accx
2026-01-22 02:19:22.340426+00:00,41192,accx
2026-01-22 02:19:23.340426+00:00,41193,accx
2026-01-22 02:19:24.340426+00:00,41194,accx
2026-01-22 02:19:25.340426+00:00,41195,accx
2026-01-22 02:19:26.340426+00:00,41196,accx
2026-01-22 02:19:27.340426+00:00,41197,accx
2026-01-22 02:19:28.340426+00:00,41198,accx
2026-01-22 02:19:29.340426+00:00,41199,accx
2026-01-22 02:19:30.340426+00:00,41200,accx
2026-01-22 02:19:31.340426+00:00,41201,accx
2026-01-22 02:19:32.340426+00:00,41202,accx
2026-01-22 02:19:33.340426+00:00,41203,accx
2026-01-22 02:19:34.340426+00:00,41204,accx
2026-01-22 02:19:35.340426+00:00,41205,accx
2026-01-22 02:19:36.340426+00:00,41206,accx
2026-01-22 02:19:37.340426+00:00,41207,accx
2026-01-22 02:19:38.340426+00:00,41208,accx
2026-01-22 02:19:39.340426+00:00,41209,accx
2026-01-22 02:19:40.340426+00:00,41210,accx
2026-01-22 02:19:41.340426+00:00,41211,accx
2026-01-22 02:19:42.340426+00:00,41212,accx
2026-01-22 02:19:43.340426+00:00,41213,accx
2026-01-22 02:19:44.340426+00:00,41214,accx
2026-01-22 02:19:45.340426+00:00,41215,accx
2026-01-22 02:19:46.340426+00:00,41216,accx
2026-01-22 02:19:47.340426+00:00,41217,accx
2026-01-22 02:19:48.340426+00:00,41218,accx
2026-01-22 02:19:49.340426+00:00,41219,accx
2026-01-22 02:19:50.340426+00:00,41220,accx
2026-01-22 02:19:51.340426+00:00,41221,accx
2026-01-22 02:19:52.340426+00:00,41222,accx
2026-01-22 02:19:53.340426+00:00,41223,accx
2026-01-22 02:19:54.340426+00:00,41224,accx
2026-01-22 02:19:55.340426+00:00,41225,accx
2026-01-22 02:19:56.340426+00:00,41226,accx
2026-01-22 02:19:57.340426+00:00,41227,accx
2026-01-22 02:19:58.340426+00:00,41228,accx
2026-01-22 02:19:59.340426+00:00,41229,accx
2026-01-22 02:20:00.340426+00:00,41230,accx
2026-01-22 02:20:01.340426+00:00,41231,accx
2026-01-22 02:20:02.340426+00:00,41232,accx
2026-01-22 02:20:03.340426+00:00,41233,accx
2026-01-22 02:20:04.340426+00:00,41234,accx
2026-01-22 02:20:05.340426+00:00,41235,accx
2026-01-22 02:20:06.340426+00:00,41236,accx
2026-01-22 02:20:07.340426+00:00,41237,accx
2026-01-22 02:20:08.340426+00:00,41238,accx
2026-01-22 02:20:09.340426+00:00,41239,accx
2026-01-22 02:20:10.340426+00:00,41240,accx
2026-01-22 02:20:11.340426+00:00,41241,accx
2026-01-22 02:20:12.340426+00:00,41242,accx
2026-01-22 02:20:13.340426+00:00,41243,accx
2026-01-22 02:20:14.340426+00:00,41244,accx
2026-01-22 02:20:15.340426+00:00,41245,accx
2026-01-22 02:20:16.340426+00:00,41246,accx
2026-01-22 02:20:17.340426+00:00,41247,accx
2026-01-22 02:20:18.340426+00:00,41248,accx
2026-01-22 02:20:19.340426+00:00,41249,accx
2026-01-22 02:20:20.340426+00:00,41250,accx
2026-01-22 02:20:21.340426+00:00,41251,accx
2026-01-22 02:20:22.340426+00:00,41252,accx
2026-01-22 02:20:23.340426+00:00,41253,accx
2026-01-22 02:20:24.340426+00:00,41254,accx
2026-01-22 02:20:25.340426+00:00,41255,accx
2026-01-22 02:20:26.340426+00:00,41256,accx
2026-01-22 02:20:27.340426+00:00,41257,accx
2026-01-22 02:20:28.340426+00:00,41258,accx
2026-01-22 02:20:29.340426+00:00,41259,accx
2026-01-22 02:20:30.340426+00:00,41260,accx
2026-01-22 02:20:31.340426+00:00,41261,accx
2026-01-22 02:20:32.340426+00:00,41262,accx
2026-01-22 02:20:33.340426+00:00,41263,accx
2026-01-22 02:20:34.340426+00:00,41264,accx
2026-01-22 02:20:35.340426+00:00,41265,accx
2026-01-22 02:20:36.340426+00:00,41266,accx
2026-01-22 02:20:37.340426+00:00,41267,accx
2026-01-22 02:20:38.340426+00:00,41268,accx
2026-01-22 02:20:39.340426+00:00,41269,accx
2026-01-22 02:20:40.340426+00:00,41270,accx
2026-01-22 02:20:41.340426+00:00,41271,accx
2026-01-22 02:20:42.340426+00:00,41272,accx
2026-01-22 02:20:43.340426+00:00,41273,accx
2026-01-22 02:20:44.340426+00:00,41274,accx
2026-01-22 02:20:45.340426+00:00,41275,accx
2026-01-22 02:20:46.340426+00:00,41276,accx
2026-01-22 02:20:47.340426+00:00,41277,accx
2026-01-22 02:20:48.340426+00:00,41278,accx
2026-01-22 02:20:49.340426+00:00,41279,accx
2026-01-22 02:20:50.340426+00:00,41280,accx
2026-01-22 02:20:51.340426+00:00,41281,accx
2026-01-22 02:20:52.340426+00:00,41282,accx
2026-01-22 02:20:53.340426+00:00,41283,accx
2026-01-22 02:20:54.340426+00:00,41284,accx
2026-01-22 02:20:55.340426+00:00,41285,accx
2026-01-22 02:20:56.340426+00:00,41286,accx
2026-01-22 02:20:57.340426+00:00,41287,accx
2026-01-22 02:20:58.340426+00:00,41288,accx
2026-01-22 02:20:59.340426+00:00,41289,accx
2026-01-22 02:21:00.340426+00:00,41290,accx
2026-01-22 02:21:01.340426+00:00,41291,accx
2026-01-22 02:21:02.340426+00:00,41292,accx
2026-01-22 02:21:03.340426+00:00,41293,accx
2026-01-22 02:21:04.340426+00:00,41294,accx
2026-01-22 02:21:05.340426+00:00,41295,accx
2026-01-22 02:21:06.340426+00:00,41296,accx
2026-01-22 02:21:07.340426+00:00,41297,accx
2026-01-22 02:21:08.340426+00:00,41298,accx
2026-01-22 02:21:09.340426+00:00,41299,accx
2026-01-22 02:21:10.340426+00:00,41300,accx
2026-01-22 02:21:11.340426+00:00,41301,accx
2026-01-22 02:21:12.340426+00:00,41302,accx
2026-01-22 02:21:13.340426+00:00,41303,accx
2026-01-22 02:21:14.340426+00:00,41304,accx
2026-01-22 02:21:15.340426+00:00,41305,accx
2026-01-22 02:21:16.340426+00:00,41306,accx
2026-01-22 02:21:17.340426+00:00,41307,accx
2026-01-22 02:21:18.340426+00:00,41308,accx
2026-01-22 02:21:19.340426+00:00,41309,accx
2026-01-22 02:21:20.340426+00:00,41310,accx
2026-01-22 02:21:21.340426+00:00,41311,accx
2026-01-22 02:21:22.340426+00:00,41312,accx
2026-01-22 02:21:23.340426+00:00,41313,accx
2026-01-22 02:21:24.340426+00:00,41314,accx
2026-01-22 02:21:25.340426+00:00,41315,accx
2026-01-22 02:21:26.340426+00:00,41316,accx
2026-01-22 02:21:27.340426+00:00,41317,accx
2026-01-22 02:21:28.340426+00:00,41318,accx
2026-01-22 02:21:29.340426+00:00,41319,accx
2026-01-22 02:21:30.340426+00:00,41320,accx
2026-01-22 02:21:31.340426+00:00,41321,accx
2026-01-22 02:21:32.340426+00:00,41322,accx
2026-01-22 02:21:33.340426+00:00,41323,accx
2026-01-22 02:21:34.340426+00:00,41324,accx
2026-01-22 02:21:35.340426+00:00,41325,accx
2026-01-22 02:21:36.340426+00:00,41326,accx
2026-01-22 02:21:37.340426+00:00,41327,accx
2026-01-22 02:21:38.340426+00:00,41328,accx
2026-01-22 02:21:39.340426+00:00,41329,accx
2026-01-22 02:21:40.340426+00:00,41330,accx
2026-01-22 02:21:41.340426+00:00,41331,accx
2026-01-22 02:21:42.340426+00:00,41332,accx
2026-01-22 02:21:43.340426+00:00,41333,accx
2026-01-22 02:21:44.340426+00:00,41334,accx
2026-01-22 02:21:45.340426+00:00,41335,accx
2026-01-22 02:21:46.340426+00:00,41336,accx
2026-01-22 02:21:47.340426+00:00,41337,accx
2026-01-22 02:21:48.340426+00:00,41338,accx
2026-01-22 02:21:49.340426+00:00,41339,accx
2026-01-22 02:21:50.340426+00:00,41340,accx
2026-01-22 02:21:51.340426+00:00,41341,accx
2026-01-22 02:21:52.340426+00:00,41342,accx
2026-01-22 02:21:53.340426+00:00,41343,accx
2026-01-22 02:21:54.340426+00:00,41344,accx
2026-01-22 02:21:55.340426+00:00,41345,accx
2026-01-22 02:21:56.340426+00:00,41346,accx
2026-01-22 02:21:57.340426+00:00,41347,accx
2026-01-22 02:21:58.340426+00:00,41348,accx
2026-01-22 02:21:59.340426+00:00,41349,accx
2026-01-22 02:22:00.340426+00:00,41350,accx
2026-01-22 02:22:01.340426+00:00,41351,accx
2026-01-22 02:22:02.340426+00:00,41352,accx
2026-01-22 02:22:03.340426+00:00,41353,accx
2026-01-22 02:22:04.340426+00:00,41354,accx
2026-01-22 02:22:05.340426+00:00,41355,accx
2026-01-22 02:22:06.340426+00:00,41356,accx
2026-01-22 02:22:07.340426+00:00,41357,accx
2026-01-22 02:22:08.340426+00:00,41358,accx
2026-01-22 02:22:09.340426+00:00,41359,accx
2026-01-22 02:22:10.340426+00:00,41360,accx
2026-01-22 02:22:11.340426+00:00,41361,accx
2026-01-22 02:22:12.340426+00:00,41362,accx
2026-01-22 02:22:13.340426+00:00,41363,accx
2026-01-22 02:22:14.340426+00:00,41364,accx
2026-01-22 02:22:15.340426+00:00,41365,accx
2026-01-22 02:22:16.340426+00:00,41366,accx
2026-01-22 02:22:17.340426+00:00,41367,accx
2026-01-22 02:22:18.340426+00:00,41368,accx
2026-01-22 02:22:19.340426+00:00,41369,accx
2026-01-22 02:22:20.340426+00:00,41370,accx
2026-01-22 02:22:21.340426+00:00,41371,accx
2026-01-22 02:22:22.340426+00:00,41372,accx
2026-01-22 02:22:23.340426+00:00,41373,accx
2026-01-22 02:22:24.340426+00:00,41374,accx
2026-01-22 02:22:25.340426+00:00,41375,accx
2026-01-22 02:22:26.340426+00:00,41376,accx
2026-01-22 02:22:27.340426+00:00,41377,accx
2026-01-22 02:22:28.340426+00:00,41378,accx
2026-01-22 02:22:29.340426+00:00,41379,accx
2026-01-22 02:22:30.340426+00:00,41380,accx
2026-01-22 02:22:31.340426+00:00,41381,accx
2026-01-22 02:22:32.340426+00:00,41382,accx
2026-01-22 02:22:33.340426+00:00,41383,accx
2026-01-22 02:22:34.340426+00:00,41384,accx
2026-01-22 02:22:35.340426+00:00,41385,accx
2026-01-22 02:22:36.340426+00:00,41386,accx
2026-01-22 02:22:37.340426+00:00,41387,accx
2026-01-22 02:22:38.340426+00:00,41388,accx
2026-01-22 02:22:39.340426+00:00,41389,accx
2026-01-22 02:22:40.340426+00:00,41390,accx
2026-01-22 02:22:41.340426+00:00,41391,accx
2026-01-22 02:22:42.340426+00:00,41392,accx
2026-01-22 02:22:43.340426+00:00,41393,accx
2026-01-22 02:22:44.340426+00:00,41394,accx
2026-01-22 02:22:45.340426+00:00,41395,accx
2026-01-22 02:22:46.340426+00:00,41396,accx
2026-01-22 02:22:47.340426+00:00,41397,accx
2026-01-22 02:22:48.340426+00:00,41398,accx
2026-01-22 02:22:49.340426+00:00,41399,accx
2026-01-22 02:22:50.340426+00:00,41400,accx
2026-01-22 02:22:51.340426+00:00,41401,accx
2026-01-22 02:22:52.340426+00:00,41402,accx
2026-01-22 02:22:53.340426+00:00,41403,accx
2026-01-22 02:22:54.340426+00:00,41404,accx
2026-01-22 02:22:55.340426+00:00,41405,accx
2026-01-22 02:22:56.340426+00:00,41406,accx
2026-01-22 02:22:57.340426+00:00,41407,accx
2026-01-22 02:22:58.340426+00:00,41408,accx
2026-01-22 02:22:59.340426+00:00,41409,accx
2026-01-22 02:23:00.340426+00:00,41410,accx
2026-01-22 02:23:01.340426+00:00,41411,accx
2026-01-22 02:23:02.340426+00:00,41412,accx
2026-01-22 02:23:03.340426+00:00,41413,accx
2026-01-22 02:23:04.340426+00:00,41414,accx
2026-01-22 02:23:05.340426+00:00,41415,accx
2026-01-22 02:23:06.340426+00:00,41416,accx
2026-01-22 02:23:07.340426+00:00,41417,accx
2026-01-22 02:23:08.340426+00:00,41418,accx
2026-01-22 02:23:09.340426+00:00,41419,accx
2026-01-22 02:23:10.340426+00:00,41420,accx
2026-01-22 02:23:11.340426+00:00,41421,accx
2026-01-22 02:23:12.340426+00:00,41422,accx
2026-01-22 02:23:13.340426+00:00,41423,accx
2026-01-22 02:23:14.340426+00:00,41424,accx
2026-01-22 02:23:15.340426+00:00,41425,accx
2026-01-22 02:23:16.340426+00:00,41426,accx
2026-01-22 02:23:17.340426+00:00,41427,accx
2026-01-22 02:23:18.340426+00:00,41428,accx
2026-01-22 02:23:19.340426+00:00,41429,accx
2026-01-22 02:23:20.340426+00:00,41430,accx
2026-01-22 02:23:21.340426+00:00,41431,accx
2026-01-22 02:23:22.340426+00:00,41432,accx
2026-01-22 02:23:23.340426+00:00,41433,accx
2026-01-22 02:23:24.340426+00:00,41434,accx
2026-01-22 02:23:25.340426+00:00,41435,accx
2026-01-22 02:23:26.340426+00:00,41436,accx
2026-01-22 02:23:27.340426+00:00,41437,accx
2026-01-22 02:23:28.340426+00:00,41438,accx
2026-01-22 02:23:29.340426+00:00,41439,accx
2026-01-22 02:23:30.340426+00:00,41440,accx
2026-01-22 02:23:31.340426+00:00,41441,accx
2026-01-22 02:23:32.340426+00:00,41442,accx
2026-01-22 02:23:33.340426+00:00,41443,accx
2026-01-22 02:23:34.340426+00:00,41444,accx
2026-01-22 02:23:35.340426+00:00,41445,accx
2026-01-22 02:23:36.340426+00:00,41446,accx
2026-01-22 02:23:37.340426+00:00,41447,accx
2026-01-22 02:23:38.340426+00:00,41448,accx
2026-01-22 02:23:39.340426+00:00,41449,accx
2026-01-22 02:23:40.340426+00:00,41450,accx
2026-01-22 02:23:41.340426+00:00,41451,accx
2026-01-22 02:23:42.340426+00:00,41452,accx
2026-01-22 02:23:43.340426+00:00,41453,accx
2026-01-22 02:23:44.340426+00:00,41454,accx
2026-01-22 02:23:45.340426+00:00,41455,accx
2026-01-22 02:23:46.340426+00:00,41456,accx
2026-01-22 02:23:47.340426+00:00,41457,accx
2026-01-22 02:23:48.340426+00:00,41458,accx
2026-01-22 02:23:49.340426+00:00,41459,accx
2026-01-22 02:23:50.340426+00:00,41460,accx
2026-01-22 02:23:51.340426+00:00,41461,accx
2026-01-22 02:23:52.340426+00:00,41462,accx
2026-01-22 02:23:53.340426+00:00,41463,accx
2026-01-22 02:23:54.340426+00:00,41464,accx
2026-01-22 02:23:55.340426+00:00,41465,accx
2026-01-22 02:23:56.340426+00:00,41466,accx
2026-01-22 02:23:57.340426+00:00,41467,accx
2026-01-22 02:23:58.340426+00:00,41468,accx
2026-01-22 02:23:59.340426+00:00,41469,accx
2026-01-22 02:24:00.340426+00:00,41470,accx
2026-01-22 02:24:01.340426+00:00,41471,accx
2026-01-22 02:24:02.340426+00:00,41472,accx
2026-01-22 02:24:03.340426+00:00,41473,accx
2026-01-22 02:24:04.340426+00:00,41474,accx
2026-01-22 02:24:05.340426+00:00,41475,accx
2026-01-22 02:24:06.340426+00:00,41476,accx
2026-01-22 02:24:07.340426+00:00,41477,accx
2026-01-22 02:24:08.340426+00:00,41478,accx
2026-01-22 02:24:09.340426+00:00,41479,accx
2026-01-22 02:24:10.340426+00:00,41480,accx
2026-01-22 02:24:11.340426+00:00,41481,accx
2026-01-22 02:24:12.340426+00:00,41482,accx
2026-01-22 02:24:13.340426+00:00,41483,accx
